word;nSub;ValenceM;ValenceSD;ArousalM;ArousalSD;HappyM;HappySD;AngerM;AngerSD;SadM;SadSD;FearM;FearSD;DisgustM;DisgustSD;ConcretenessM;ConcretenessSD
ANLAYIŞ;37;7.27027027;1.952898823;5.27027027;2.523760957;69.45714286;29.64728225;13.15151515;19.21932818;15;22.13731253;14.02941176;22.26355262;11.5;20.02763243;22.65625;23.20540729
İLAVE;39;5.526315789;1.288972818;3.820512821;2.222750724;41.68571429;32.18034788;13.93939394;18.7131962;15.33333333;21.45149567;14.11764706;19.04502592;11.51515152;18.56428226;52.57142857;29.67598129
ASLAN;32;5.90625;1.956945859;5.096774194;2.494725619;36.14285714;36.31621848;17.37931034;27.66433211;9.896551724;14.92444023;46.37931034;33.74951195;11.51724138;22.16435473;95.12903226;9.447193359
RADYUM;38;4.947368421;1.469461538;4.236842105;2.247331276;14.86956522;27.31184283;10.17391304;19.9331888;9.173913043;19.14455103;23.53846154;26.30776428;11.54166667;20.81383145;73.11111111;33.22109308
ZİHİN;40;6.526315789;1.899314842;5.289473684;2.587996144;59.03030303;29.02529592;20.25;28.2270134;24.94285714;30.28389482;28.71428571;30.56773715;11.54285714;22.69405579;16.82352941;22.66150198
KREM;38;5.756756757;1.861979314;3.567567568;2.242772844;49.86666667;35.12512936;5.967741935;13.1262685;9.387096774;18.02715992;5.709677419;11.89451848;11.5625;19.85745574;91.58823529;21.28325227
İSTEK;40;6.5;1.132277034;5.1;2.060619772;59.06060606;27.58162816;19.25;24.38667008;25.59375;29.89968106;31.03125;32.73400557;11.56666667;21.05441773;24.22222222;23.66928222
GÖRÜŞME;36;5.611111111;1.459506331;5.055555556;2.254448864;48.63333333;30.96325223;9.642857143;16.9229502;12.85185185;21.09812916;27.96428571;28.76144815;11.57142857;22.35807679;55.76666667;30.21381659
KAFİYE;38;4.916666667;1.947525903;3.75;2.25989886;44.12903226;33.16196811;10.43333333;20.08032719;10.77419355;21.12298855;9.516129032;19.1657176;11.58064516;22.25424932;44.32258065;34.15492848
YEŞİL;36;7.114285714;1.794950902;5.171428571;2.606391627;65.18181818;31.99946733;10.22580645;23.04157066;16.5625;26.01480658;7;14.07361598;11.61290323;24.3223867;65.34375;36.20248555
KUZU;37;5.081081081;2.919078797;4.72972973;2.329146823;67.31428571;27.37191715;14.06666667;22.36520286;24.53333333;31.88744573;13.3;20.96326837;11.62068966;21.52641864;89.11764706;16.1240733
SAKAT;36;2.657142857;2.0571662;5.314285714;2.336052837;9.4;21.49193915;30.96774194;35.53916513;72.96774194;28.3601644;39.96551724;36.29096971;11.63333333;24.76438395;76.67647059;25.01238552
SICAKLIK;38;5.162162162;2.303542122;5.459459459;2.180654777;61.58823529;31.61809766;14.25806452;21.47241291;12.41935484;23.51421442;13.28125;20.91801874;11.65625;23.89575394;60.48387097;34.19734002
KÖPÜK;39;6.216216216;1.902266705;5;2.260776661;62.06060606;31.22492934;12.4137931;21.65726081;13.07142857;21.54225576;11.79310345;21.35646324;11.67857143;19.96117263;88;13.60926601
ETKİLEMEK;36;6.472222222;1.576363104;5.777777778;2.112697816;60.03225806;31.65384007;16.67741935;23.27142324;22.5;26.98371156;25.51724138;27.43254153;11.72413793;23.051025;30.6875;30.75442533
KUMAŞ;38;5.135135135;1.750589776;3.459459459;2.512132722;31.05882353;33.31569944;7.235294118;16.3819169;10.38235294;19.41729112;7.764705882;18.33701146;11.73529412;24.15142737;87.70588235;19.61219381
ÇEYREK;39;4.5;1.447271431;3.342105263;2.15953343;19.82758621;27.21878155;13.33333333;23.49663708;14.16129032;23.33823297;11.25806452;21.2335705;11.74193548;24.66437072;59;34.74236978
AKTARIM;37;5.222222222;1.605545944;4.138888889;1.791292874;41.96296296;31.51249018;14.07142857;22.12745667;14.26666667;23.47108762;17.86666667;23.57633725;11.75862069;22.8733394;49.16129032;30.64212435
BAYİ;39;4.578947368;1.348303818;3.026315789;2.006568162;13.65517241;22.19117563;10.13793103;17.21445435;11.03448276;20.45113123;9.344827586;18.94970008;11.77777778;21.35295572;85.58064516;21.55577911
BUZ;32;4.09375;2.053468741;5;2.286002286;32.72413793;31.98425567;14.96551724;22.32948525;20.13793103;26.63338954;29.03571429;26.84176147;11.82142857;18.87984144;84.77419355;19.84894569
TERAZİ;40;5.923076923;1.840832412;4.615384615;2.110317819;41.4;32.47007672;20.36111111;28.23387305;16.2;25.16159539;16.51428571;24.96158393;11.82857143;20.48311459;73.89189189;29.68612076
BİREY;35;6.028571429;1.688816402;3.714285714;2.177038309;48.64285714;32.40852001;15.25925926;21.03219618;16.11111111;22.3818837;21.25925926;25.74519013;11.85185185;20.41813618;59.83333333;33.50458881
ARSA;34;5.382352941;1.875111405;3.757575758;2.669624307;36.85714286;38.30261019;15.5;25.32529112;13.75;24.97498749;13.34482759;22.10571332;11.85185185;24.06674006;88.3125;22.39734647
PEYNİR;35;6.228571429;1.535572595;4.428571429;2.379887717;52.93939394;28.6770154;9.375;20.29579648;7.838709677;17.84581515;9.65625;22.10474971;11.875;19.66616548;89.15151515;18.41215837
PASAJ;33;5.424242424;1.458387445;4.454545455;2.23733811;34.88;33.43316716;7.875;17.61252642;6.32;13.96042024;15.95833333;25.08503654;11.875;23.37652576;85.54166667;15.99722576
SAKLANMA;33;3.818181818;1.66685605;4.606060606;2.317587565;21.4137931;26.84814072;25.53571429;30.4709724;29.10714286;31.15830462;46.79310345;36.19725652;11.88888889;17.6860078;47.81481481;32.12599838
BASAMAK;32;4.709677419;1.465003945;3.612903226;1.856114568;25.91304348;26.71382523;14.23809524;21.40304829;13.86363636;20.39443307;17.33333333;24.41993721;11.9047619;19.78106358;79.33333333;27.76244988
TOPÇU;37;4.805555556;1.508441854;3.138888889;2.153439478;16.5862069;27.39592937;17.26666667;29.58090406;13.06896552;26.95092237;11.93103448;24.59083894;11.92592593;24.97679835;91;11.57007635
ONUR;35;7.147058824;1.520214358;5.882352941;1.950364471;67.16666667;29.78785142;11.48148148;17.28354124;11.44444444;13.99267207;19;26.20992179;11.92857143;21.68790168;20.90322581;33.78002846
LEHÇE;38;5.289473684;1.112773373;3.184210526;2.141674808;28.375;30.25882969;12.93548387;19.96486161;12.83870968;19.97514585;11.90322581;18.96726098;11.93333333;20.34687697;48.5;34.7862863
ALAN;36;5.264705882;1.109431291;4.117647059;2.293134759;26.03125;28.15107214;14.71875;20.87634002;16.09375;23.24117505;15.375;22.31410663;11.93548387;19.27162938;64.93103448;33.15648077
MUAFİYET;39;6.5;1.870828693;4.921052632;2.210314628;58.79411765;34.0194057;9.6875;17.06049483;13.5625;24.27654849;21.21875;29.13897111;11.9375;25.09972047;40.32352941;27.84015041
ALAKA;34;5.25;1.74133801;3.90625;2.005787996;34.32;30.2761182;13.34782609;23.51712857;11.30434783;19.63400293;11.95652174;21.67209823;11.95652174;24.68985486;22.5;28.6318005
ÇUBUK;38;4.675675676;1.131715857;3.324324324;1.944422994;17.62962963;26.88171833;14.34615385;23.50819824;13.72;25.12886786;12.26923077;19.3650359;11.96153846;23.69216034;88.65625;16.76134065
PROTEİN;37;6.138888889;1.588400413;3.861111111;2.257087602;43.28571429;32.44466188;7.689655172;15.56806128;11.48275862;20.42690923;8.827586207;14.19021032;11.96551724;17.56514967;83.03225806;20.58880581
KOÇ;39;5.578947368;1.654340384;4.236842105;2.562032666;38.1875;31.89239721;18.63333333;24.19387687;23.09677419;24.73506935;26.65625;24.79022879;11.96666667;19.20216104;79.88888889;27.61446596
YUVARLAK;42;5.15;1.511494421;3.775;2.314807407;28.87878788;29.62237074;12.3125;19.65580847;13.84375;20.84521973;15.41935484;23.72027852;11.96774194;21.32367053;63.75757576;31.55157514
DELİ;40;4;2.118132783;5.421052632;2.151449278;27;31.14387864;15.82857143;24.13501936;44.25714286;35.20974369;41.51428571;35.116086;11.97142857;18.42550297;46.29411765;32.46119307
ÖNEM;33;5.454545455;2.20922652;4.818181818;2.364510328;48.83333333;32.89332781;21.5;30.08104994;21.79166667;31.86381233;25.45833333;29.96951954;12;19.72769166;17.92307692;18.60521019
PİŞİRMEK;39;6.256410256;1.772864894;4.820512821;2.543017218;64.29411765;30.77437877;10.26470588;18.34568535;8.696969697;17.15095633;13.3030303;20.49616557;12;20.82816603;76.19444444;23.64598358
ARKADAŞÇA;37;7.25;1.947525903;5.638888889;2.244393367;83.83870968;19.8411975;18.35714286;28.6307453;20.37931034;29.02759007;17.76666667;25.09936575;12;22.07678906;35.17647059;31.34023514
İLMİK;41;5.073170732;1.311301718;3.097560976;2.154122537;26.72222222;30.83190473;11.11764706;19.42158235;15.97058824;24.86141625;11.58823529;22.90443605;12.02941176;25.40399073;77.2972973;28.71687934
SESTEŞ;39;4.526315789;1.330247734;3.473684211;2.023334712;21.74074074;28.42208322;10.33333333;17.21359034;11.40740741;19.83248939;11.66666667;19.67427059;12.03703704;21.78651926;46.9375;38.11945359
KAMPÜS;40;7.25;1.391365314;5.825;2.049233753;71.05128205;29.06159404;19.89473684;26.4532116;22.39473684;29.18768666;18.36842105;23.72867014;12.05263158;21.40718163;83.15384615;20.24395746
SONSUZ;40;5.6;2.133974263;6.25;2.36155099;50.70588235;34.45377176;18.19444444;25.79680982;32.6;33.76928643;50.84848485;35.46399689;12.05882353;20.8732701;15.68571429;19.8327884
HEDEF;36;5.8;2.026297696;5.457142857;2.627264929;60;26.40580744;26.64516129;24.07148851;28.48387097;26.51147043;43.5483871;33.95667702;12.06666667;19.90136598;33;26.67127936
CIVA;37;4.594594595;1.18929156;3.918918919;2.086708977;11.03333333;20.80033709;5.965517241;16.13001364;6.931034483;15.55848651;20.12903226;25.71606753;12.06896552;21.62328612;90.65714286;14.99204271
SEVDA;37;6.083333333;2.382975331;6.138888889;2.404196067;71.89285714;30.14942943;29.20689655;33.75794014;54.3;31.80777394;34.42857143;32.13447275;12.07142857;24.52954163;13.06451613;19.74155597
BELLEK;36;5.611111111;1.901544902;4.444444444;2.431277671;41.81481481;32.79075507;18.7037037;26.40922743;17.07407407;22.56090207;21.2962963;29.82102358;12.07407407;22.35883224;30.53333333;26.76556374
ÇANTA;36;4.8;1.530090347;3.885714286;2.297971338;37.7037037;31.25923225;16.78571429;28.35797248;15.66666667;24.31207361;13.74074074;21.17980277;12.11111111;19.21804707;92.26666667;16.16708733
TABAN;40;4.102564103;1.483148709;3.717948718;2.151483184;14.09677419;22.9511871;20.84375;26.48445603;21.06666667;28.82758896;18.20689655;27.94047156;12.13333333;21.23551569;69.1875;29.08212787
İNCİR;37;6.405405405;1.978487911;4.918918919;2.384887353;60.67741935;33.12540525;8;16.13337269;12.96666667;19.40046806;9.466666667;19.42755479;12.13793103;21.12500911;91.67567568;13.68099666
KİP;41;4.925;1.206552622;3.9;1.850848731;24.5;28.31633477;14.14814815;22.49051715;10.88888889;17.53969856;15.7037037;25.94493402;12.14814815;19.30265766;39.60869565;31.02892951
EPEY;39;5.473684211;1.672299632;5.184210526;2.191571855;41.42857143;31.03215605;17.96428571;20.26762085;18.62068966;19.92739284;17.81481481;22.00530886;12.15384615;18.85670662;43.2;31.44387447
AĞARMA;35;4.057142857;2.028370211;3.628571429;2.314731776;25.35483871;27.61466807;17.4;22.73930215;36.36666667;33.62725017;29.90322581;32.53034977;12.16666667;22.33457708;72.25;31.67475845
ALACAKARANLIK;35;5;2.361304211;5.852941176;2.017083898;33.85714286;34.5250465;13.57692308;22.88960127;35.95833333;34.76689976;53.55555556;38.85112941;12.16666667;24.34474618;73.34482759;23.7460912
KUTU;36;5.457142857;1.441870867;3.828571429;2.357537527;31.25;37.48419957;17.92307692;26.68621079;14.52;23.79271597;22.5;29.59222871;12.24;24.59552805;84.03030303;28.69177239
ÇAĞRI;34;5.5;1.674225284;4.764705882;2.188936694;39.03846154;29.15541908;17.4;25.39520952;13.48;22.96577163;25.68;29.69247941;12.24;20.86520229;49.80769231;32.49494635
ZEVK;38;8.131578947;1.119146698;7.315789474;1.861491166;86.28571429;18.27819567;16;22.84068672;12.14705882;23.13744486;21.12121212;26.94410601;12.24242424;19.43423253;31.47058824;33.32597067
TORNAVİDA;35;4.885714286;1.430167176;3.457142857;2.253661819;15.63333333;24.36572399;8.806451613;17.47649727;10.03225806;20.39033083;16.46875;24.91920412;12.25806452;24.08868025;91.06060606;18.14169816
BAHTİYAR;39;7.205128205;1.704166522;4.512820513;2.186944454;71.42857143;26.30621232;10.2;15.13430074;14.45714286;21.46727038;9.514285714;14.59728304;12.26470588;23.09310382;31.91428571;30.24252113
DELİCE;39;5.578947368;1.810354287;5.578947368;2.332283175;55.55882353;32.65354515;24.53125;29.04277643;17.90322581;23.32002693;30.32258065;32.69494058;12.26666667;18.24154662;27.68571429;25.67989764
PENSE;38;4.736842105;1.107327206;3.631578947;2.00568183;12.23076923;23.14356531;10.96428571;20.33147923;10.53571429;19.6609825;16.89285714;25.425766;12.28571429;23.74846138;90.15151515;15.83730014
ATMAK;34;4.823529412;1.358934258;4.176470588;2.479865444;10.72;21.5435992;24.875;35.91331653;34.53846154;34.78646952;24.64;30.32309351;12.29166667;27.51518026;63.40740741;30.25183943
AYAKKABI;38;5.027777778;1.731821685;3.945945946;2.080944576;49.65517241;33.33517647;12.65517241;22.64520741;14.35714286;22.41893096;9.851851852;18.43847087;12.32142857;22.77108884;89.54545455;22.64824898
ETKİNLİK;38;5.864864865;1.357329121;4.675675676;2.148048909;43.37931034;31.22088792;11.20689655;22.70050237;11.62068966;22.86359207;16.13333333;24.92572876;12.33333333;23.86937633;67.44117647;26.10490628
SANCAK;39;5.351351351;2.238752334;4.947368421;2.619545746;33.96969697;35.16166667;16.3030303;28.78854465;15.53125;27.95616889;20.25806452;29.97550972;12.33333333;25.9911844;81.18181818;26.98200158
DOLAP;40;5.05;1.338770963;3.725;2.309262286;27.83870968;33.56595177;18.65714286;27.2967816;15.73529412;23.90677452;13.32352941;22.83766239;12.34285714;21.54467705;93.3;12.10043441
TEKERLEME;38;5.864864865;1.902661326;4.631578947;1.761772029;55.81578947;25.62183957;17.64864865;25.07124982;15.97368421;20.63909547;9.5;14.58472782;12.36111111;20.41309493;65.17142857;31.2018907
TÖREN;37;5.305555556;1.687253803;4.333333333;2.267786838;36;33.53037003;17.27586207;25.47533338;29.03448276;29.10262968;15.17857143;24.36915715;12.4;22.64813306;70.06060606;29.83070921
DOĞRU;39;7.315789474;1.772237297;5.263157895;2.434928386;68.80555556;26.64026967;13.94444444;23.93436793;16.08333333;25.2489038;22.47222222;33.04411433;12.41666667;23.95516646;26.71428571;28.33473386
ŞAFAK;37;6.194444444;1.470071805;4.555555556;2.523539968;57.21212121;35.51210848;12.35483871;22.07192544;24.40625;28.62308946;19.15625;25.84458435;12.41935484;27.74379714;70.51515152;32.4674079
KUVVETLİ;32;6.875;1.680053763;5.03125;2.389282184;51.83333333;35.67002348;17.92857143;27.8766178;11.46428571;21.27158101;26.92857143;31.35333708;12.44827586;21.1568736;59.93103448;35.09876985
HAZ;39;7.435897436;1.713642962;7.051282051;2.025478734;80.89473684;17.84738526;11.02777778;20.40656213;8.972222222;18.66315868;16.18918919;23.90703969;12.45714286;25.30908098;20;28.96036434
CİDDİ;36;5.171428571;1.24819197;4.142857143;2.30272035;17.73913043;19.13401871;26.68;30.39287197;20.76;27.98255409;33.76923077;32.0303702;12.45833333;18.82408071;30.93103448;30.54146015
İÇERİK;39;4.578947368;1.426232591;3.157894737;2.047098352;27.29032258;30.53652845;13.34375;23.00716491;13.15625;23.85860144;12.46875;22.9964715;12.46875;23.63974834;61.19354839;36.84238443
MADDE;39;4.923076923;1.383827936;3.461538462;2.186635891;17.91666667;26.82295686;14.92;25.1643266;13.44;24.47631508;14.38461538;24.35253896;12.48;20.91275528;82.875;23.52178126
KONUT;38;5.368421053;1.617823908;3.552631579;2.139681315;40.23333333;32.32665531;15.13333333;25.92393826;22.1;31.39992313;18.83870968;25.95136062;12.48275862;23.52752292;83.87878788;19.16989433
ÖĞLEN;38;6.028571429;1.599369624;5;2.072225289;58.96428571;32.60933988;18.37931034;28.73327314;11.63333333;18.14972847;12.2;19.74213069;12.48387097;19.7110307;61.11111111;37.63931387
KETÇAP;36;5.5;1.23056317;3.416666667;2.116263554;37.66666667;29.18508576;11.51612903;22.44975273;10.46875;21.29362221;11.09375;21.11773353;12.5;20.74421801;92;12.32636986
AKORT;39;6.025641026;1.784246553;4.820512821;2.222750724;53.87878788;32.62261253;14.23333333;21.13125375;18.66666667;27.81878965;13.6;23.00914361;12.5;24.4903218;74.91176471;24.22541571
ELEKTRİK;38;5.486486486;1.850249557;5.108108108;2.401200901;39;31.43352775;19.41935484;26.40173504;14.8;22.90219083;29.16129032;29.85754709;12.5;20.80575186;76.4;24.81602898
TOPRAK;40;6.512820513;2.174878035;5.282051282;2.187869884;53.55882353;33.89930828;14.64705882;25.5210933;34.97058824;34.76107654;30.08823529;34.90451707;12.51515152;25.55156699;83.51351351;22.60115732
DEĞER;37;6.918918919;1.441033163;5.135135135;2.123442726;66.38709677;22.55020683;24.93333333;29.32450233;28.79310345;28.32512679;23.21428571;28.16795808;12.51724138;20.07596411;20.33333333;25.27223208
YOLCU;34;4.705882353;1.801168169;5.029411765;2.208596073;48.81481481;35.82761831;14.75;25.74498685;40.2173913;33.70723759;30.5;32.41141774;12.54166667;22.16926813;72.40740741;26.58116635
MANKEN;36;4.861111111;2.205872393;5.027777778;2.546550733;45.35483871;35.34265448;22.77419355;32.25286517;23.125;32.42634333;15.03448276;26.44466292;12.55172414;24.16104629;87.76470588;18.61582713
YATIRIM;39;6.473684211;2.009932661;5.236842105;2.387288528;55;30.82684086;20.78787879;28.0999973;22.3030303;28.85143503;38.77142857;30.41486258;12.5625;23.1237031;67.13888889;24.23003187
NAKİL;41;4.026315789;1.684377214;4.315789474;2.349298494;30.32258065;32.04204227;20.82758621;24.94861715;35.64285714;29.67754393;34.66666667;31.65256794;12.57142857;17.90598611;58.8;33.31500646
KAHRAMAN;34;4.588235294;2.851024771;5.617647059;2.322677476;70.57142857;27.70135519;11.14814815;24.04755498;7.814814815;13.90084955;10.92592593;19.68975901;12.57142857;23.01115442;51.2;38.06835957
PAYDA;38;4.947368421;1.432204281;3.486486486;2.049683195;24;29.93078435;12.66666667;20.81234841;14.62068966;23.39171678;12.21428571;23.25917922;12.5862069;24.13284253;48.8;36.15998932
BACANAK;36;4.914285714;1.502379066;2.828571429;2.121122265;26.62068966;31.82475877;7.1;11.62443918;6.966666667;13.33257182;8.7;17.18489714;12.6;22.4216644;73.14285714;29.57556907
SARIŞIN;39;5.621621622;2.072992353;5.459459459;2.620375234;43.48387097;37.91558252;17.5;29.83489047;15.46666667;28.80221894;10.6;25.72212251;12.63333333;27.75817162;77.3030303;26.91477852
BEĞENMEK;42;7.146341463;1.696481294;5.463414634;2.038351797;69.64705882;27.01052809;13.35294118;18.49796443;13.44117647;17.78864326;17.05882353;22.86447711;12.64705882;20.94564734;32.68571429;30.10058767
ÇEYİZ;36;5.25;2.102719328;3.75;2.208748838;41.62068966;37.40169381;12.23076923;23.74583364;20.35714286;25.40226628;19.75;28.10117303;12.66666667;25.327091;85.70967742;20.1199628
USTA;41;6.538461538;1.847418595;4.179487179;2.150542097;50.4516129;35.25510716;13.93939394;21.3321052;17.4375;23.75810558;20.27272727;25.15237654;12.67647059;20.71556374;77.18181818;23.30967415
İNEK;37;5.189189189;1.680572618;3.694444444;2.108749724;39.96153846;36.08820391;12.96153846;24.83784334;17.48148148;30.61971508;9.384615385;18.05785574;12.67857143;22.18784047;86.48387097;22.7389108
GÖMLEK;37;5.189189189;1.663961769;4.162162162;2.16683991;35.96428571;31.20954524;17.64285714;23.77084159;12.85185185;21.72326598;14.44444444;23.65510733;12.69230769;20.66062774;90.58064516;16.57060488
ESPRİ;41;6.95;1.449137675;6.179487179;2.011438277;75.85714286;24.55503166;12.11428571;19.06146626;8.970588235;19.51143456;7.363636364;15.62013561;12.6969697;20.61474722;39.19444444;30.03980164
